tag_id,timestamp_utc,value,unit,quality,exported_at_utc
GA-OLW.P-999.RUN_HRS,2026-09-03T05:00:00Z,77.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T21:00:00Z,185477.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-03T19:00:00Z,415158.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-03T22:00:00Z,415164.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T00:00:00Z,72.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-03T07:00:00Z,149967.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T19:00:00Z,210619.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-03T03:00:00Z,2463900.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T15:00:00Z,415102.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T14:00:00Z,415100.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T13:00:00Z,210613.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T19:00:00Z,12.21,barg,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T03:00:00Z,210603.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-03T13:00:00Z,185493.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-03T11:00:00Z,149971.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-03T17:00:00Z,149977.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-03T19:00:00Z,98849.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T22:00:00Z,149958.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T16:00:00Z,210616.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T17:00:00Z,205195.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T20:00:00Z,2463480.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T21:00:00Z,415114.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T15:00:00Z,149951.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T20:00:00Z,185476.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T13:00:00Z,33007.3,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T16:00:00Z,185472.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T14:00:00Z,149950.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T02:00:00Z,74.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T20:00:00Z,205174.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-04T00:00:00Z,98854.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-03T19:00:00Z,172003.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-03T20:00:00Z,185500.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T20:00:00Z,13.18,barg,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-03T13:00:00Z,12.33,barg,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T11:00:00Z,83.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T01:00:00Z,33006.1,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-03T14:00:00Z,2464560.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T16:00:00Z,205170.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T00:00:00Z,205178.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-03T21:00:00Z,149981.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T21:00:00Z,210597.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T22:00:00Z,2463600.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T12:00:00Z,210612.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T01:00:00Z,210601.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T18:00:00Z,11.86,barg,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T15:00:00Z,33007.5,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T11:00:00Z,33007.1,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-03T14:00:00Z,149974.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T15:00:00Z,87.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T16:00:00Z,33007.6,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T07:00:00Z,33006.7,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-03T16:00:00Z,149976.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-03T22:00:00Z,2465040.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-03T23:00:00Z,12.42,barg,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-03T11:00:00Z,185491.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T18:00:00Z,210594.0,h,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-02T23:00:00Z,63229.5,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-03T10:00:00Z,2464320.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T23:00:00Z,12.7,barg,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T15:00:00Z,205169.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-03T21:00:00Z,2464980.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-03T16:00:00Z,415152.0,h,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-02T15:00:00Z,63225.5,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-03T18:00:00Z,12.54,barg,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-03T00:00:00Z,63230.0,h,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-03T14:00:00Z,63237.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T14:00:00Z,2463120.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T05:00:00Z,205183.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T22:00:00Z,172003.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T02:00:00Z,33006.2,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T05:00:00Z,210605.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-03T08:00:00Z,415136.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-03T09:00:00Z,98839.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T17:00:00Z,210593.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-04T01:00:00Z,415170.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-03T06:00:00Z,11.94,barg,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T17:00:00Z,33005.3,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T15:00:00Z,210591.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T13:00:00Z,85.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T05:00:00Z,33006.5,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T17:00:00Z,33007.7,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-04T00:00:00Z,33008.4,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T00:00:00Z,210600.0,h,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-03T07:00:00Z,63233.5,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-04T00:00:00Z,210624.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T01:00:00Z,73.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T16:00:00Z,149952.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T10:00:00Z,82.0,h,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-03T17:00:00Z,63238.5,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T17:00:00Z,2463300.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-04T00:00:00Z,149984.0,h,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-03T16:00:00Z,63238.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T14:00:00Z,185470.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T16:00:00Z,88.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T19:00:00Z,33007.9,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-03T04:00:00Z,149964.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-03T20:00:00Z,2464920.0,min,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T10:00:00Z,33007.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T21:00:00Z,210621.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T20:00:00Z,415112.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-03T20:00:00Z,149980.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T20:00:00Z,33005.6,h,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-02T18:00:00Z,63227.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T18:00:00Z,205196.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T20:00:00Z,205198.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T04:00:00Z,33006.4,h,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-03T13:00:00Z,63236.5,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-03T23:00:00Z,172003.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T22:00:00Z,210598.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-03T18:00:00Z,98848.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-03T09:00:00Z,415138.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T18:00:00Z,33007.8,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T17:00:00Z,89.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-03T07:00:00Z,13.11,barg,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-04T01:00:00Z,185505.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T18:00:00Z,210618.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-03T04:00:00Z,185484.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-04T00:00:00Z,96.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T23:00:00Z,210623.0,h,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-04T01:00:00Z,63242.5,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T01:00:00Z,205179.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T00:00:00Z,33006.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T08:00:00Z,210608.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T21:00:00Z,33005.7,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T22:00:00Z,415116.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-03T05:00:00Z,415130.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T15:00:00Z,210615.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T21:00:00Z,2463540.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-03T23:00:00Z,149983.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-03T10:00:00Z,98840.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-03T01:00:00Z,172003.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-03T07:00:00Z,2464140.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-03T17:00:00Z,12.02,barg,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T17:00:00Z,185473.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T19:00:00Z,415110.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-03T06:00:00Z,172003.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T09:00:00Z,210609.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-04T01:00:00Z,98855.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-03T22:00:00Z,172003.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T15:00:00Z,205193.0,h,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-03T01:00:00Z,63230.5,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-03T11:00:00Z,2464380.0,min,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T18:00:00Z,172003.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-03T20:00:00Z,12.24,barg,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T17:00:00Z,172003.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T14:00:00Z,205192.0,h,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-03T20:00:00Z,63240.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-03T19:00:00Z,13.04,barg,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T06:00:00Z,210606.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T17:00:00Z,415106.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T14:00:00Z,98820.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-03T06:00:00Z,2464080.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-03T22:00:00Z,149982.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T23:00:00Z,185479.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-03T15:00:00Z,185495.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-03T16:00:00Z,172003.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T06:00:00Z,33006.6,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T11:00:00Z,205189.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-03T06:00:00Z,98836.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-03T05:00:00Z,2464020.0,min,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T08:00:00Z,80.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-03T21:00:00Z,415162.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T14:00:00Z,205168.0,h,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-03T18:00:00Z,63239.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-03T04:00:00Z,415128.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-03T07:00:00Z,185487.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T03:00:00Z,205181.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-03T06:00:00Z,185486.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-03T10:00:00Z,172003.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-03T06:00:00Z,415132.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-03T14:00:00Z,172003.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T23:00:00Z,172003.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T06:00:00Z,78.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T06:00:00Z,205184.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T22:00:00Z,12.49,barg,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-03T18:00:00Z,2464800.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-03T10:00:00Z,415140.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-04T00:00:00Z,11.75,barg,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T23:00:00Z,33008.3,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-03T22:00:00Z,13.2,barg,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T16:00:00Z,64.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T18:00:00Z,205172.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-03T10:00:00Z,149970.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-03T19:00:00Z,185499.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T17:00:00Z,12.77,barg,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-04T00:00:00Z,63242.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-03T11:00:00Z,12.23,barg,GOOD,2026-09-04T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-03T02:00:00Z,149962.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T21:00:00Z,205199.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-03T02:00:00Z,98832.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-03T18:00:00Z,185498.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-03T14:00:00Z,185494.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T18:00:00Z,415108.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T19:00:00Z,185475.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T15:00:00Z,2463180.0,min,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-03T12:00:00Z,415144.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T14:00:00Z,210614.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-03T00:00:00Z,415120.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T07:00:00Z,79.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T19:00:00Z,91.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-03T01:00:00Z,185481.0,h,GOOD,2026-09-04T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T23:00:00Z,205177.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T19:00:00Z,172003.0,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-03T02:00:00Z,185482.0,h,GOOD,2026-09-04T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-02T19:00:00Z,63227.5,h,GOOD,2026-09-04T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-03T15:00:00Z,2464620.0,min,GOOD,2026-09-04T01:30:00Z
