tag_id,timestamp_utc,value,unit,quality,exported_at_utc
CG-MBK.P-101.RUN_HRS,2026-09-02T22:00:00Z,63229.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T21:00:00Z,149957.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T11:00:00Z,33004.7,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T20:00:00Z,68.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-03T01:00:00Z,98831.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T16:00:00Z,64.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T23:00:00Z,98829.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T21:00:00Z,210597.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T22:00:00Z,210598.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T03:00:00Z,12.06,barg,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T15:00:00Z,98821.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T14:00:00Z,415100.0,h,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-02T10:00:00Z,63223.0,h,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-01T18:00:00Z,63215.0,h,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-01T19:00:00Z,63215.5,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T21:00:00Z,205175.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T02:00:00Z,210578.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-03T01:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T01:00:00Z,185457.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T00:00:00Z,98806.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T06:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-01T15:00:00Z,210567.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-01T23:00:00Z,12.52,barg,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-01T20:00:00Z,205150.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-01T19:00:00Z,33003.1,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-01T17:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-03T00:00:00Z,415120.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T03:00:00Z,415078.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T13:00:00Z,98819.0,h,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-02T07:00:00Z,63221.5,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-01T21:00:00Z,415066.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-03T01:00:00Z,210601.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T07:00:00Z,33004.3,h,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-02T06:00:00Z,63221.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T22:00:00Z,98828.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-01T17:00:00Z,98799.0,h,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-02T13:00:00Z,63224.5,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T18:00:00Z,149954.0,h,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-03T01:00:00Z,63230.5,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T01:00:00Z,33003.7,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-01T21:00:00Z,185453.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T17:00:00Z,12.77,barg,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-01T15:00:00Z,63213.5,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T04:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T01:00:00Z,2462340.0,min,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-01T23:00:00Z,415070.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T12:00:00Z,210588.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-01T14:00:00Z,205144.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T16:00:00Z,33005.2,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T13:00:00Z,185469.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T02:00:00Z,415076.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-01T19:00:00Z,98801.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T16:00:00Z,149952.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T15:00:00Z,63.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T06:00:00Z,149942.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T00:00:00Z,149936.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-01T21:00:00Z,149933.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-01T19:00:00Z,210571.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T04:00:00Z,185460.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T15:00:00Z,415102.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T14:00:00Z,33005.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-01T15:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T21:00:00Z,415114.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T07:00:00Z,185463.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T05:00:00Z,53.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T22:00:00Z,12.49,barg,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T20:00:00Z,185476.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T08:00:00Z,12.62,barg,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-01T20:00:00Z,185452.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T08:00:00Z,149944.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T04:00:00Z,33004.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-01T17:00:00Z,185449.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T15:00:00Z,12.57,barg,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-03T00:00:00Z,2463720.0,min,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T11:00:00Z,415094.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T07:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-01T15:00:00Z,205145.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T01:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-01T23:00:00Z,98805.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-01T23:00:00Z,149935.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T09:00:00Z,98815.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T05:00:00Z,11.97,barg,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T04:00:00Z,415080.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-01T19:00:00Z,2461980.0,min,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-03T00:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-01T16:00:00Z,185448.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-01T18:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-01T17:00:00Z,63214.5,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-01T19:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T16:00:00Z,210592.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T21:00:00Z,98827.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-01T21:00:00Z,205151.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-01T23:00:00Z,210575.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-01T14:00:00Z,149926.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T19:00:00Z,210595.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T15:00:00Z,185471.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T10:00:00Z,12.19,barg,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T10:00:00Z,98816.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T05:00:00Z,149941.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-01T21:00:00Z,98803.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-01T17:00:00Z,205147.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T07:00:00Z,779157.1,h,BAD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T10:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T15:00:00Z,2463180.0,min,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T07:00:00Z,205161.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T13:00:00Z,210589.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T02:00:00Z,98808.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-01T21:00:00Z,12.59,barg,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-01T20:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-01T17:00:00Z,2461860.0,min,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T17:00:00Z,33005.3,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T12:00:00Z,33004.8,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-01T21:00:00Z,210573.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-01T15:00:00Z,149927.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-01T19:00:00Z,149931.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T19:00:00Z,98825.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T03:00:00Z,33003.9,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T06:00:00Z,98812.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T01:00:00Z,49.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T00:00:00Z,185456.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T04:00:00Z,205158.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T06:00:00Z,415084.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T00:00:00Z,415072.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T13:00:00Z,13.1,barg,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T05:00:00Z,33004.1,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T14:00:00Z,98820.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T11:00:00Z,149947.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T09:00:00Z,205163.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T04:00:00Z,2462520.0,min,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-01T23:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T21:00:00Z,2463540.0,min,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T20:00:00Z,210596.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T14:00:00Z,149950.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T10:00:00Z,205164.0,h,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-02T18:00:00Z,63227.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-01T15:00:00Z,39.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-01T22:00:00Z,185454.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T08:00:00Z,98814.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T04:00:00Z,52.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-01T16:00:00Z,415056.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-01T23:00:00Z,33003.5,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-01T18:00:00Z,33003.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T23:00:00Z,185479.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T13:00:00Z,33004.9,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-03T00:00:00Z,98830.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-01T15:00:00Z,185447.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T19:00:00Z,12.21,barg,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T00:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-01T16:00:00Z,149928.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-02T16:00:00Z,98822.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T22:00:00Z,149958.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T00:00:00Z,72.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-03T01:00:00Z,185481.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T23:00:00Z,210599.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-01T22:00:00Z,210574.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T14:00:00Z,62.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-01T20:00:00Z,415064.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T18:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T17:00:00Z,2463300.0,min,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T03:00:00Z,2462460.0,min,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T16:00:00Z,415104.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T08:00:00Z,205162.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T08:00:00Z,185464.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T12:00:00Z,185468.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-03T01:00:00Z,73.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T11:00:00Z,11.94,barg,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T13:00:00Z,2463060.0,min,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-01T16:00:00Z,98798.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T13:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T02:00:00Z,149938.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T22:00:00Z,2463600.0,min,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-01T14:00:00Z,98796.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-01T22:00:00Z,12.98,barg,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T15:00:00Z,33005.1,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-01T20:00:00Z,2462040.0,min,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-02T14:00:00Z,63225.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T00:00:00Z,205178.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-01T15:00:00Z,33002.7,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T13:00:00Z,149949.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T02:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-03T00:00:00Z,63230.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-03T00:00:00Z,33006.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T03:00:00Z,205157.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-01T17:00:00Z,149929.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-02T10:00:00Z,149946.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-03T01:00:00Z,205179.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-02T11:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-03T01:00:00Z,12.84,barg,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-03T00:00:00Z,12.95,barg,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T08:00:00Z,56.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-01T18:00:00Z,149930.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T16:00:00Z,205170.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-01T18:00:00Z,415060.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T22:00:00Z,415116.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T00:00:00Z,48.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-02T05:00:00Z,415082.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T00:00:00Z,2462280.0,min,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T22:00:00Z,70.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T02:00:00Z,50.0,h,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-02T01:00:00Z,63218.5,h,GOOD,2026-09-03T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-02T02:00:00Z,63219.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-02T18:00:00Z,33005.4,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-01T14:00:00Z,210566.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-02T06:00:00Z,2462640.0,min,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-02T20:00:00Z,205174.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-02T02:00:00Z,11.96,barg,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T12:00:00Z,60.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-02T17:00:00Z,65.0,h,GOOD,2026-09-03T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-02T17:00:00Z,210593.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-01T21:00:00Z,172003.0,h,GOOD,2026-09-03T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-02T03:00:00Z,185459.0,h,GOOD,2026-09-03T01:30:00Z
