tag_id,timestamp_utc,value,unit,quality,exported_at_utc
GA-JNR.PG.RUN_HRS,2026-09-04T19:00:00Z,415206.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-05T13:00:00Z,133.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-06T00:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-04T21:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-04T17:00:00Z,2466180.0,min,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-06T01:00:00Z,415266.0,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-05T20:00:00Z,63264.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-05T08:00:00Z,415232.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-04T18:00:00Z,150002.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-05T21:00:00Z,2467860.0,min,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-05T04:00:00Z,2466840.0,min,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-05T21:00:00Z,33012.9,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-04T17:00:00Z,210641.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-04T18:00:00Z,8.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-05T07:00:00Z,150015.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-05T01:00:00Z,185529.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-05T01:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-04T19:00:00Z,150003.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-05T09:00:00Z,33011.7,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-05T23:00:00Z,63265.5,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-05T17:00:00Z,33012.5,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-05T09:00:00Z,185537.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-05T07:00:00Z,11.84,barg,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-05T11:00:00Z,2467260.0,min,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-05T09:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-05T09:00:00Z,23.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-05T05:00:00Z,415226.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-04T20:00:00Z,2466360.0,min,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-04T18:00:00Z,2466240.0,min,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-05T22:00:00Z,2467920.0,min,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-05T23:00:00Z,143.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-05T14:00:00Z,185542.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-05T13:00:00Z,33012.1,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-05T20:00:00Z,185548.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-05T05:00:00Z,210653.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-05T21:00:00Z,415258.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-04T20:00:00Z,415208.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-05T18:00:00Z,415252.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-06T00:00:00Z,2468040.0,min,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-04T16:00:00Z,63250.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-04T20:00:00Z,185524.0,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-04T19:00:00Z,63251.5,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-05T01:00:00Z,15.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-04T14:00:00Z,149998.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-05T11:00:00Z,12.45,barg,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-04T22:00:00Z,118.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-05T05:00:00Z,150013.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-05T19:00:00Z,11.69,barg,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-05T22:00:00Z,36.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-04T15:00:00Z,33009.9,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-05T18:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-05T14:00:00Z,33012.2,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-05T22:00:00Z,33013.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-05T18:00:00Z,12.09,barg,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-05T00:00:00Z,14.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-05T06:00:00Z,33011.4,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-05T03:00:00Z,63255.5,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-06T00:00:00Z,11.71,barg,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-05T15:00:00Z,13.09,barg,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-04T15:00:00Z,205217.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-05T23:00:00Z,12.38,barg,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-05T10:00:00Z,415236.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-05T09:00:00Z,210657.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-06T01:00:00Z,39.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-05T17:00:00Z,12.93,barg,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-04T17:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-04T22:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-05T15:00:00Z,415246.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-05T18:00:00Z,33012.6,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-05T12:00:00Z,185540.0,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-05T15:00:00Z,63261.5,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-05T02:00:00Z,2466720.0,min,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-04T15:00:00Z,210639.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-04T23:00:00Z,205225.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-05T06:00:00Z,126.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-05T19:00:00Z,33012.7,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-05T15:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-05T03:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-05T01:00:00Z,63254.5,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-04T22:00:00Z,185526.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-05T02:00:00Z,13.06,barg,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-05T11:00:00Z,63259.5,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-05T20:00:00Z,13.0,barg,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-05T09:00:00Z,415234.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-04T16:00:00Z,33010.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-05T08:00:00Z,12.82,barg,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-05T00:00:00Z,415216.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-05T13:00:00Z,12.12,barg,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-05T04:00:00Z,12.08,barg,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-05T08:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-04T21:00:00Z,205223.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-05T21:00:00Z,210669.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-05T21:00:00Z,35.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-05T16:00:00Z,210664.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-05T15:00:00Z,185543.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-05T19:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-05T00:00:00Z,33010.8,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-04T17:00:00Z,185521.0,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-05T19:00:00Z,63263.5,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-05T03:00:00Z,17.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-05T16:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-05T13:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-05T05:00:00Z,2466900.0,min,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-04T16:00:00Z,112.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-05T17:00:00Z,31.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-05T12:00:00Z,415240.0,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-05T13:00:00Z,63260.5,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-04T20:00:00Z,12.33,barg,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-05T14:00:00Z,415244.0,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-04T23:00:00Z,63253.5,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-04T21:00:00Z,33010.5,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-05T02:00:00Z,122.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-04T16:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PRESS-2001.PV,2026-09-04T14:00:00Z,12.69,barg,GOOD,2026-09-06T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-05T18:00:00Z,150026.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-04T21:00:00Z,210645.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-05T10:00:00Z,150018.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-05T20:00:00Z,415256.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-05T04:00:00Z,210652.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-05T03:00:00Z,33011.1,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-04T21:00:00Z,185525.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-04T22:00:00Z,12.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-06T00:00:00Z,33013.2,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-05T08:00:00Z,2467080.0,min,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-05T19:00:00Z,139.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-05T13:00:00Z,210661.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-05T12:00:00Z,210660.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-05T15:00:00Z,29.0,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-05T07:00:00Z,63257.5,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-402.RUN_HRS,2026-09-04T18:00:00Z,205220.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-05T13:00:00Z,27.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-05T06:00:00Z,150014.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101B.RUN_HRS,2026-09-05T04:00:00Z,172003.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-05T04:00:00Z,185532.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-05T21:00:00Z,150029.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-05T02:00:00Z,185530.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-04T19:00:00Z,185523.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-05T04:00:00Z,415224.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-05T12:00:00Z,26.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-04T22:00:00Z,415212.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-04T20:00:00Z,116.0,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-04T14:00:00Z,63249.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-04T23:00:00Z,415214.0,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-04T18:00:00Z,63251.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-05T20:00:00Z,140.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-05T06:00:00Z,210654.0,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-06T00:00:00Z,63266.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-05T07:00:00Z,2467020.0,min,GOOD,2026-09-06T01:30:00Z
GA-JNR.PG.RUN_HRS,2026-09-04T16:00:00Z,415200.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-05T12:00:00Z,2467320.0,min,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-04T16:00:00Z,2466120.0,min,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-05T05:00:00Z,33011.3,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-05T21:00:00Z,185549.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301A.RUN_HRS,2026-09-05T20:00:00Z,34.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-301B.RUN_HRS,2026-09-04T15:00:00Z,2466060.0,min,GOOD,2026-09-06T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-05T14:00:00Z,150022.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-777.RUN_HRS,2026-09-05T08:00:00Z,33011.6,h,GOOD,2026-09-06T01:30:00Z
CG-MBK.P-101.RUN_HRS,2026-09-04T20:00:00Z,63252.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-04T23:00:00Z,150007.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-05T12:00:00Z,132.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.G-401.RUN_HRS,2026-09-05T20:00:00Z,210668.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.P-999.RUN_HRS,2026-09-05T07:00:00Z,127.0,h,GOOD,2026-09-06T01:30:00Z
GA-OLW.K-101A.RUN_HRS,2026-09-05T23:00:00Z,185551.0,h,GOOD,2026-09-06T01:30:00Z
GA-JNR.K-101.RUN_HRS,2026-09-05T03:00:00Z,150011.0,h,GOOD,2026-09-06T01:30:00Z
